DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,277.0153813317285
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,286.1951012636797
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,278.3034348874769
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),01.[15.74740207833733 ~ inf),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,247.57053425900205
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","03.2025-01-21,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,235.10220764226472
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","03.2025-01-21,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,270.4873590479839
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,270.88891739928926
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,258.0171242001521
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),01.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,295.1424775766239
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,279.4264571972885
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,198.1191941931797
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,204.7679974158399
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),04.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),02.Cobb,"01.L5,L4,大岗垅平,L3","02.48W,37W,47W,38W,..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,185.0469010618947
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),01.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,317.27564658627875
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),01.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",00.[-inf ~ 10.0),00.[-inf ~ inf),0,198.95718724346847
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,211.9164249956092
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,238.52718372419952
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,283.52175114290986
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,254.1952140263452
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,164.96606759199264
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,301.6253110631199
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,268.6094749243882
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,302.76481861047506
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,224.6817568302021
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,203.86613554886648
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,279.40945052264675
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,219.4046845013236
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,337.2160184581257
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,225.5030902100271
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","00.2024-12-09,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,329.8327223283358
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),00.[-inf ~ 1670.0),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,318.53051737129584
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,310.3194414696255
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,319.0685921674781
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,124.04757144150832
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,229.0164283263087
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,309.17895650899584
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,326.2736838157631
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,292.23507247383293
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,166.13264521453175
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,242.7633453742856
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,246.37617705098955
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,272.5959936570141
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,179.1018741418047
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,232.2298815880465
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,256.80924707272413
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,261.15267196300834
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,227.5130804269045
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,192.9618263687728
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,189.9091851405928
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,256.3966977195712
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1861.44 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","01.48.0,32W,45.0,30..",01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),00.[-inf ~ inf),0,207.2424174074654
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,391.6748311169723
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","00.L7,L6,大岭头","02.48W,37W,47W,38W,..",03.[38.0 ~ inf),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,407.6608251115008
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","03.46.0,27.0,30.0,5..",02.[37.0 ~ 38.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,402.6004682412088
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","03.46.0,27.0,30.0,5..",02.[37.0 ~ 38.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,413.8673296138773
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","03.46.0,27.0,30.0,5..",02.[37.0 ~ 38.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,392.55787727891305
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),1,418.63053069301634
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",01.[36.0 ~ 37.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),0,385.41883342596833
"04.2024-11-27,2024-..",02.[27300.0 ~ 30500.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),02.Cobb,"01.L5,L4,大岗垅平,L3","00.35.0,39.0,51.0,2..",02.[37.0 ~ 38.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),0,377.3149478275726
"04.2024-11-27,2024-..",01.[26400.0 ~ 27300.0),02.[1744.0 ~ 1861.44),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","00.L7,L6,大岭头","03.46.0,27.0,30.0,5..",01.[36.0 ~ 37.0),"05.2024-12-06,2025-..","04.2025-01-03,2024-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),00.[-inf ~ inf),0,334.8872171315164
